step,gold,health,miners,swordsmen,archers,stateValue,nearby_resources_available,enemy_health,enemy_miners,enemy_swordsmen,enemy_archers,enemies_in_vicinity,episode_time,action
70,0.12,1.0,0.05,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.1,0.5375177,4
71,0.13,1.0,0.05,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.1,0.54134464,4
72,0.13,1.0,0.05,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.5458355,3
73,0.14,1.0,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.550234,3
74,0.14,1.0,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.55418706,4
75,0.14,0.975,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.55803293,5
76,0.05,0.95,0.05,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.56243426,4
77,0.07,0.95,0.05,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.5663679,0
78,0.08,0.925,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.5708443,0
79,0.08,0.925,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.57522124,2
80,0.09,0.9,0.05,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.1,0.2,0.5793936,3
81,0.09,0.9,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.58355606,4
82,0.09,0.9,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.5879854,3
83,0.1,0.9,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.5924373,0
84,0.1,0.9,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.596874,3
85,0.11,0.9,0.05,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.6008178,6
86,0.11,0.9,0.0,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.60521954,6
87,0.11,0.9,0.0,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.6093257,4
88,0.12,0.9,0.0,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.1,0.6135412,1
89,0.12,0.9,0.0,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6179988,1
90,0.13,0.9,0.0,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6224342,5
91,0.03,0.9,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6263402,0
92,0.04,0.9,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6302197,3
93,0.04,0.9,0.0,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6341583,2
94,0.04,0.875,0.0,0.1,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.63854903,1
95,0.05,0.86,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6429902,0
96,0.05,0.82,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.64688754,4
97,0.06,0.79,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6513292,0
98,0.06,0.765,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.65521777,4
99,0.06,0.74,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.65910655,4
100,0.07,0.71,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.15,0.6635484,2
101,0.11,0.46,0.0,0.1,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7024708,1
102,0.11,0.46,0.0,0.1,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7068914,3
103,0.11,0.43,0.0,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7108274,6
104,0.12,0.38,0.0,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7147341,6
105,0.12,0.35,0.0,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7187642,4
106,0.12,0.3,0.0,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7230021,2
107,0.13,0.22,0.0,0.1,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7274971,6
108,0.13,0.22,0.0,0.1,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7314151,6
109,0.14,0.14,0.0,0.1,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.1,0.2,0.73521847,3
110,0.14,0.14,0.0,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.2,0.7396701,5
111,0.04,0.06,0.0,0.15,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.15,0.74416864,5
112,0.05,0.035,0.0,0.15,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.15,0.74858165,0
113,0.05,0.005,0.0,0.15,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.15,0.7529985,5
114,0.06,-0.02,0.0,0.15,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.15,0.0,5
1,0.1,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.0037695,4
2,0.1,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.008241541,0
3,0.11,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.012611002,3
4,0.11,1.0,0.05,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.05,0.0,0.0,0.0,0.01705786,1
5,0.12,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.02094348,4
6,0.12,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.02485576,6
7,0.12,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.02933042,6
8,0.13,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.033713035,2
9,0.13,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.037611432,2
10,0.14,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.042066153,1
11,0.14,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.04593593,2
12,0.14,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.04990295,0
13,0.15,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.053722687,1
14,0.15,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.057611376,1
15,0.16,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.061503895,4
16,0.16,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.06539353,1
17,0.16,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.06989636,0
18,0.17,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.07426836,1
19,0.17,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.078716524,4
20,0.18,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.08260867,4
21,0.18,1.0,0.05,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.08656665,2
22,0.18,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.09040907,4
23,0.19,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.09485118,2
24,0.19,1.0,0.05,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.05,0.0,0.0,0.0,0.09928901,3
25,0.2,1.0,0.05,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.05,0.0,0.0,0.0,0.10321174,4
26,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.107632965,0
27,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.11150711,2
28,0.01,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.115426585,6
29,0.01,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.11929686,3
30,0.01,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.12372575,3
31,0.02,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.12762515,6
32,0.02,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.13206968,3
33,0.03,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.13599753,6
34,0.03,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.13984554,5
35,0.03,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.14427032,2
36,0.04,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.14871854,0
37,0.04,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.15266496,5
38,0.05,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.1571068,0
39,0.05,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.16150466,0
40,0.06,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.16540086,4
41,0.06,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.16982698,6
42,0.06,1.0,0.1,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.1742755,1
43,0.07,1.0,0.1,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.17872086,1
44,0.07,1.0,0.1,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.1,0.05,0.0,0.0,0.18317193,3
45,0.08,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.05,0.0,0.0,0.1870765,0
46,0.08,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.1,0.0,0.0,0.19094828,6
47,0.15,1.0,0.1,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.1,0.0,0.0,0.19485478,5
48,0.14,1.0,0.1,0.05,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.1,0.0,0.0,0.19873394,4
49,0.14,1.0,0.1,0.05,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.1,0.0,0.0,0.20266666,4
50,0.15,1.0,0.1,0.05,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.0,0.0,0.20651804,6
51,0.0,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.0,0.0,0.21095084,2
52,0.0,1.0,0.1,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.21540803,4
53,0.01,1.0,0.1,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.2198414,6
54,0.01,1.0,0.1,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.22374591,1
55,0.02,1.0,0.1,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.22817957,6
56,0.02,1.0,0.1,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.23207103,6
57,0.02,1.0,0.1,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.23600563,3
58,0.03,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.0,0.0,0.23984584,2
59,0.03,1.0,0.1,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.24429156,1
60,0.04,1.0,0.1,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.24872848,6
61,0.04,1.0,0.1,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.25267613,1
62,0.04,1.0,0.1,0.05,0.05,1.0,0.0,0.0,3.0,1.0,0.1,0.15,0.0,0.0,0.256504,3
63,0.05,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.26040623,4
64,0.05,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.2642889,0
65,0.06,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.26820323,0
66,0.06,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.2727843,0
67,0.06,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.27651945,2
68,0.13,1.0,0.1,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.05,0.0,0.28096363,6
69,0.13,1.0,0.1,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.05,0.0,0.28486225,2
70,0.14,1.0,0.1,0.05,0.05,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.05,0.0,0.28933147,3
71,0.14,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.29319495,0
72,0.14,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.2970783,0
73,0.15,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.05,0.0,0.3015129,5
74,0.05,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.30542013,6
75,0.05,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.3093528,5
76,0.06,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.31329766,3
77,0.06,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.31708848,0
78,0.07,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.32096654,0
79,0.07,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.3248685,6
80,0.07,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.32874602,6
81,0.08,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.33270523,0
82,0.08,1.0,0.1,0.1,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.33708605,5
83,0.09,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.34152317,0
84,0.09,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.34542432,0
85,0.09,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.3498566,4
86,0.1,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.35374856,6
87,0.1,1.0,0.1,0.05,0.05,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.35797292,5
88,0.01,1.0,0.1,0.1,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.3620865,5
89,0.01,1.0,0.1,0.1,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.3665322,6
90,0.21,1.0,0.1,0.1,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.37042645,4
91,0.02,1.0,0.15,0.1,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.3743057,0
92,0.02,1.0,0.15,0.1,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.3782033,2
93,0.03,1.0,0.15,0.1,0.0,0.0,1.0,0.0,3.0,1.0,0.1,0.15,0.1,0.0,0.38269594,3
94,0.03,1.0,0.15,0.1,0.0,0.0,0.0,1.0,3.0,1.0,0.1,0.15,0.1,0.0,0.38652927,3
